Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=6a49ea76da8d2265,"서버개발자(주니어, 시니어)",넥스트매치 서울 서초구,,"서버개발자(주니어, 시니어) - Ruby on Rails 개발자 - PHP/CodeIgniter 개발자 - Java Spring 개발자 - AWS 서비스 운영 경험자 - MySQL, Postgre, Redis 경험자..."
https://kr.indeed.com/viewjob?jk=45c7213e387a7cc2,S/W 개발자,지아이데이타 서울,,"능자 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자... 응용 프로그래밍>VB.NET|인터넷·IT·통신·모바일·게임>웹프로그래밍> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래밍>.NET|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=8923cbbfe7c16859,Web / Spring Framework Developer (EMS),Ericsson 서울,,"Web Based Application Coding with JAVA, Java Script, JSP, HTML / CSS Development... experience in JAVA or JavaScript..."
https://kr.indeed.com/viewjob?jk=94f2bbbeb53f3458,Database Engineer (Storage Platform),Coupang 3.1 서울,,"또는 관련 분야 학사 학위 소지자 우대 사항: * 프로그래밍 및 스크립트 스킬 (bash, Python, Java, Go 선호) * 다양한 종류의 데이터베이스 경험 ( MySQL, PostgreSQL,SQL Server..."
https://kr.indeed.com/viewjob?jk=7a1536396ecdc5b8,웹프로그래머(JAVA) 경력(1~3년) 개발자 (김천혁신도시 근무),세원아이티 경상북도 김천,,세원아이티(주) JAVA 경력개발자 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] - 웹프로그램 개발 - 유지보수 - 김천혁... 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=5b80057bd60756f9,JAVA 웹개발자 고급,게임회사 서울 강남구,,"Position : JAVA 웹개발자 고급 ? [ 담당업무 ] - Web 개발 [ 자격요건 ] - 개발 경력 10년 이상, JSP/ JAVA 5년... 정규직 [ 키워드 ] - JSP/ JAVA [ 우대조건 ] - AA 경험..."
https://kr.indeed.com/viewjob?jk=eba47f64a92ad349,자바 개발자 경력무관 - 정규직(금융-공공-통신-IOT),맥스피아 서울 구로구,"연봉 24,000,000원 - 26,000,000원","이력서 등록하기 지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, JAVA HTML코딩.퍼블리셔자바스크립트 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=575b3a6e8a50b5c9,[라인 자회사/ NEMUS] 소셜 그래프 플랫폼 개발자 수시 (),네무스텍 서울 강남구,,"실무면접 처우협의 최종합격 제출서류 이력서 및 자기소개서 경력기술서 포트폴리오 직무/산업 직무별(직종) 응용프로그래머Linux, Java, API, Application 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=861c6a5c4f62026b,ASP 웹 서비스 개발자 모집,와이비엠넷 성남 삼평동,,"보수 업무 *자격요건 - 신입 0명 / 경력 0명 *우대사항 - 해당직무 근무경험 - ASP,PHP, Java 언어 개발 가능 및 MS-SQL 활용 가능 - jquery framework 유경험자 - 컴퓨터/시스템..."
https://kr.indeed.com/viewjob?jk=8c2290a39b46b358,JAVA 웹개발자 고급,해외송금 전문업체 서울 강남구,,"Position : JAVA 웹개발자 고급 ? [ 담당업무 ] - Web 개발 [ 자격요건 ] - 개발 경력 10년 이상, JSP/ JAVA 5년... 정규직 [ 키워드 ] - JSP/ JAVA [ 우대조건 ] - AA 경험..."
https://kr.indeed.com/viewjob?jk=55dd3a1ce1248639,System Administrator 2-IT (Datacenter En...,Oracle 3.8 서울,,"scripting ( Java, Perl, Ruby, C#... experience with Perl, Python, Bash or Java • Core OS Services: ssh, telnet, ftp..."
https://kr.indeed.com/viewjob?jk=17d251af1d95b839,"[KSTEC] 데이타처리 프로그래머 경력사원 (온양, 천안 근무)",지식시스템 충청남도 아산,,"SQL 경험자 2. Java, Java Script Programming... 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머..."
https://kr.indeed.com/viewjob?jk=98947988336a1e86,JAVA 웹개발자 중급,게임회사 서울 강남구,,Position : JAVA 웹개발자 중급 ? [ 담당업무 ] - Web... JSP/ JAVA 3년 이상 - Spring 또는 전자정부 2년 이상 - Oracle 2년 이상... 키워드 ] - JSP/ JAVA [ 우대조건...
https://kr.indeed.com/viewjob?jk=7f28afa9faba22bd,모바일앱 분석툴 유저해빗 웹개발자,유저해빗 서울 마포구,,인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머>Objective-C|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=7aa63b911b188c1d,Sr. Back-end Engineer (Observability Eng...,Coupang 3.1 서울,,"설계, 구축 및 관리 경험 * Java, Golang, 분산 시스템 또는... service infrastructures * Experience in Java or Golang, distributed systems, micro..."
https://kr.indeed.com/viewjob?jk=e544ff2679fdf88d,"[유메이] 프론트 엔드 가족 ,",유메이 성남 수정구,"연봉 28,000,000원 - 32,000,000원",기타 우대내용] 경력단절자 우선 채용 육아 시 시간 조정 가능 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=67503f27b0365593,인간중심 지능형 시스템 연구실 시간제 연구원,광주과학기술원 광주 북구,,"훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대 ② 이외 개발언어 (Python, C++, JAVA, MFC, QT 등) 기반 SW(앱/웹 포함) 개발 가능자 ③ 인간대상연구 경험자 결격사유 ① 국가공..."
https://kr.indeed.com/viewjob?jk=794e209e405f4fc0,지스트 블록체인경제센터(강남소재) 계약직연구원,광주과학기술원 광주 북구,,록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/ Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대...
https://kr.indeed.com/viewjob?jk=0ca5a9b1ac697fb3,"[인터랙션플랫폼(댓글, 투표, 공감)] 웹 서비스 개발자",카카오 4.2 성남 판교역,,통해 더 좋은 사용자 경험을 제공하는 서비스를 개발합니다. 지원자격 최소 자격 개발 경력 2년 이상 Java & Spring Framework 기반 웹서비스 개발 경험 Linux 플랫폼에서 웹 서비스 개발/운영 경험...
https://kr.indeed.com/viewjob?jk=e156af9b89126ff0,위촉 사무원,한국신발피혁연구원 부산 부산진구,"연봉 30,000,000원 - 32,000,000원","System : LINUX - DataBase : ORACLE, MySQL - Language : PASCAL, JAVA, C(C++) 상세모집요강 접수기간/방법 시작일 2020.2.28 (금) 마감일 2020.3.8..."
https://kr.indeed.com/viewjob?jk=ad1bf1198b168944,"[해외취업] 베리텍, 시스템개발자/응용프로그래머",에임하이글로벌 대한민국,"연봉 32,510,000원 - 65,030,000원","국어능력 필수 일본어(중상) : 비지니스회화 주요업무내용 1. 개발자 : 시스템개발 업무 수행 및 유지보수 ( JAVA, C#,.Net, Python,PHP) 2. 응용프로그래머 : 솔루션 개발/운영(Web, C#, iOS..."
https://kr.indeed.com/viewjob?jk=c3970155d2940d37,파트별 경력 사원 (웹 개발/퍼블리싱),오엠인터랙티브 서울 성동구,,인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=f0e0655926111f10,배민커넥트 배달플랫폼 백엔드 시스템 개발자,우아한 형제들 서울 송파구,,통한 CI/CD 경험이 있으신 분 - 대용량 실시간 애플리케이션/시스템 아키텍처 지식과 경험이 있으신 분 - Java 외 플랫폼에도 익숙하신 분 [꼭 읽어 주세요!] - 지원 시 경력기술서(PDF형식) 필수 첨부 부탁 드립...
https://kr.indeed.com/viewjob?jk=977c34e096023e2a,개발열정 가득한 C# / JAVA 개발자,피어라인 군포 산본동,,"멀티미디어 SW (팟플레이어, 곰인코더 등) 개발 역량 확보 가능 * 개발 환경 Flexible * C# 또는 JAVA 언어 필수 * DBMS(MySQL 또는 Oracle) 경험 및 이해도 * C++ 언어 우대 * WEB..."
https://kr.indeed.com/viewjob?jk=d5ded2f0353d3586,통신 SW 개발 신입 및 경력 4G/5G 이동 통신 Core Networ...,무선인터넷 통신장비 제조기업 성남 분당구,,"및 경력 • 업무내용 4G/5G 이동 통신 Core Network 관련 SW 개발 - C/C++ 능숙자, Java 개발 가능 - Linux OS 기반 통신 SW 개발 - DB 관리 및 DB 관련 Application SW..."
https://kr.indeed.com/viewjob?jk=2fe9fbe789f11eed,초록우산 어린이재단 IT 분야 경력직 수시,사회복지법인 어린이재단 서울 중구,,"있고 개발방법론에 능숙한 자 Database 설계, 운영 가능한 자 Java, Jsp를 이용한 DBMS 프로그래밍 가능한 자 Web service... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프..."
https://kr.indeed.com/viewjob?jk=53730e51c4a60930,솔루션 개발자,고도소프트 서울 구로구,,2년이상 담당업무 - NHN고도 솔루션 개발 및 유지보수 자격요건 - Java 기반 웹개발 경력 2년 이상 ~ 5년 이하 - Spring 4.x 이상... 경험 있으신 분 - PHP 등 Java 외 언어로 개발 경험이 있으신 분...
https://kr.indeed.com/viewjob?jk=4716f37e87cabf39,기획팀 웹개발자,이룸평생교육원 서울 동작구,,게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=5b3c47309e4b6171,(주)아이옵스 S/W개발 경력사원,아이옵스 대전 유성구,,"학력 : 대졸이상(4년), 컴퓨터/전산 관련 전공자 [우대사항] - Python, C++, SQL, DBMS, java 등 환경개발 능숙자 - Linux, MacOS 활용 우수자 우대 - SW 설계/개발/유지보수 경험자 우대..."
https://kr.indeed.com/viewjob?jk=5e96db474308ce3c,[함상취업박람회] 개발자,에이치씨엔씨 성남 분당구,,"자격증 우대 -공공기관 개발 경험자, 공통모듈 개발 가능자 우대 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>Android"
https://kr.indeed.com/viewjob?jk=c37be7c6e1c21b8d,자바 개발자,포스트미디어 서울 강남구,,"라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, HTML 응용프로그래머응용프로그래머, Java HTML코딩.퍼블리셔자바스크립트 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=b255530651a0d66d,Java개발자.시니어급,온라인결제 서울,,"[담당업무] -핀테크 인증 서버 개발 [자격요건] - Java기반 개발 경력 6년이상 -Spring Framework 3.x 이상 개발 경험 -Oracle, MySQL 등 RDBMS 경험 -리눅스 환경 개발 경험 [우대요건..."
https://kr.indeed.com/viewjob?jk=205ccea385d374ef,영남대학교의료원 기간제계약직(관리직) 전산직,영남대학교의료원 대구 남구,"연봉 32,000,000원 - 34,000,000원","정보통신 관련학과 졸업자 이상 · 정보처리기사 1급 자격증 소지자 <우대사항> · C++ 또는 C# 또는 JAVA 개발 가능자 또는 닷넷프레이워크 사용 경험자 · 병원정보시스템 개발 및 유지, 보수 경험자 (해당자는 이력서..."
https://kr.indeed.com/viewjob?jk=513439fc200c379a,[멜론] 플랫폼 개발자 (경력),카카오 4.2 성남 판교역,,멜론 벡엔드 시스템 구조 개선 지원자격 필요 기술 셋 및 지원 자격(경력) -Linux/ Java/Oracle(Mysql)/Git 기반 혹은 그에 준하는 언어로 서버 개발이 가능하신 분 -Springframework...
https://kr.indeed.com/viewjob?jk=1c3fc99289dcd424,Java 및 RPA(Robotic Process Automation) 개...,NaN 서울 성북구,,Automation) 개발자 모집 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 JAVA 및 RPA 개발자 [담당업무] JAVA 및 RPA 개발자 [근무부서 및 직급/직책] 근무부서: IT사업부 직급/직책...
https://kr.indeed.com/viewjob?jk=15bfd0ccb9e9dbde,"3d게임 엔지니어, 디자이너",토마토브이알하우스 서울,,"유니티엔진, 언리얼엔진,C#,C++, Java,포토샵 등) 지원방법... 명시 (사용가능한 툴과 언어 기입 : 유니티엔진, 언리얼엔진,c#,c, java,포토샵 등) - 제출서류는 일체 반환하지 않음 마감일 채용시 전형..."
https://kr.indeed.com/viewjob?jk=872dadef75ae86ea,"성장하는 스타트업의 IT PM, PL 팀장급",런치윗 서울 구로구,"월급 2,500,000원",가능 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=facd4f535e5cd1db,웹개발자,이엘씨소프트 서울 금천구,,제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷...
https://kr.indeed.com/viewjob?jk=42b5bfd50390b91c,"HTML·DHTML·mHTML, JAVA 외 신입/경력 정규직",킹스맨 대구 달서구,"연봉 25,000,000원 - 30,000,000원","HTML·DHTML·mHTML, JAVA 외 신입/경력 정규직 채용 모집... 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>데이터베이스..."
https://kr.indeed.com/viewjob?jk=4bca629c9e11e552,"[개발]자연어처리(NLP, 텍스트마이닝) 개발자(정규직)",위메프 2.3 대한민국,,언어처리 / 기계학습 관련 알고리즘에 능숙한 자 [우대사항] - 자연언어처리 분야 석사 이상 - 중급 이상 Java 개발 능력 보유자 - 한국어 NLP / NLU 개발 경력자 - 보훈대상자(국가유공자)는 관련 법률에 의거...
https://kr.indeed.com/viewjob?jk=6ddd6cc2b78a4dcb,블록체인 시스템 엔지니어 양성과정,에프앤이노에듀 서울,,게임>웹프로그래머>ASP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>.NET|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=a7ec0d69903372b9,AI/챗봇/머신러닝/자연어처리,에이치앤티어세스 서울,,"데이터 정제 ㄱ. Python, Java, C, C++ 등 1개 이상의... 개발 ㄹ. AI 서비스 백엔드/프론트엔드 개발 ㄱ. Python, Java, C, C++, javascript 등 1개 이상의 프로그래밍 언어에..."
https://kr.indeed.com/viewjob?jk=7895f4d7311cddc0,2020년 상반기 AI개발직(신입/경력),메타빌드 서울 서초구,,"이력서 등록하기 지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 응용프로그래머응용프로그래머, Java 산업별(업종) 솔루션.ASP.소프트웨어 네트워크구축, 소프트웨어개발, 솔루션, ASP"
